uuid;style;artist;title_music;lastfm_music_url;lastfm_artist_url;videoID_youtube;chroma_stft;mfcc;spec_cent;spec_bw;zcr;spec_rolloff
e8ae751f;country;Montgomery Gentry;Gone;https://www.last.fm/music/montgomery%2bgentry;https://www.last.fm/music/montgomery%2bgentry/_/gone;t6-R9odBFWo;0.405574186269075;2.875070018228192;2412.7299892312312;2383.124809808011;0.12239018192997685;2412.7299892312312
1e49d2e0;country;Luke Bryan;Do I;https://www.last.fm/music/luke%2bbryan;https://www.last.fm/music/luke%2bbryan/_/do%2bi;j5GVa1yWYZM;0.3485735266369047;-5.2042006421086775;1833.2269128503592;1958.4809745951168;0.09034011657319613;1833.2269128503592
e97053d8;country;Blake Shelton;Don't Make Me;https://www.last.fm/music/blake%2bshelton;https://www.last.fm/music/blake%2bshelton/_/don%2527t%2bmake%2bme;ZtBgkT2Sjzc;0.3648087938210206;4.726054957667288;2163.7615526151485;2417.21415315769;0.09477135990296193;2163.7615526151485
06be5e63;country;The National;Pay for Me;https://www.last.fm/music/the%2bnational;https://www.last.fm/music/the%2bnational/_/pay%2bfor%2bme;4DZOR3v_L9o;0.4658463817334607;4.9927830968595215;2213.539488603812;2462.636460993697;0.08698929414659895;2213.539488603812
1e2f8c27;country;The Avett Brothers;The Perfect Space;https://www.last.fm/music/the%2bavett%2bbrothers;https://www.last.fm/music/the%2bavett%2bbrothers/_/the%2bperfect%2bspace;wRFe-4kfJpQ;0.3160953807366865;-5.18741145872746;1419.8692910731204;1596.9560745837698;0.07113755679299645;1419.8692910731204
4aec947c;country;Wilco;Red-Eyed and Blue;https://www.last.fm/music/wilco;https://www.last.fm/music/wilco/_/red-eyed%2band%2bblue;Roi9qFNtMCc;0.31859185610012764;-3.4466031090725258;1226.313159190136;1740.9140875836938;0.050243207166326964;1226.313159190136
dee33737;country;Dixie Chicks;Travelin' Soldier;https://www.last.fm/music/dixie%2bchicks;https://www.last.fm/music/dixie%2bchicks/_/travelin%2527%2bsoldier;AbfgxznPmZM;0.3211750521857937;-4.099179214830199;2634.768734767427;2561.204141146917;0.1350574177590316;2634.768734767427
c55e13f4;country;Jake Owen;Yee Haw;https://www.last.fm/music/jake%2bowen;https://www.last.fm/music/jake%2bowen/_/yee%2bhaw;UpMX1OLlwq0;0.41159319533695227;3.8411431055494933;2450.031129084261;2465.104544006911;0.12100665470627504;2450.031129084261
ba59310e;country;Josh Turner;Long Black Train;https://www.last.fm/music/josh%2bturner;https://www.last.fm/music/josh%2bturner/_/long%2bblack%2btrain;PyRZTAmcW7c;0.3753054813429181;-0.8358968740028893;2139.5699330346797;2391.37508162294;0.09084760441754522;2139.5699330346797
b2a4ff04;country;Trace Adkins;Ladies Love Country Boys;https://www.last.fm/music/trace%2badkins;https://www.last.fm/music/trace%2badkins/_/ladies%2blove%2bcountry%2bboys;CBQ01X-1AlI;0.4708153832290792;-3.736027379847517;2671.17913083845;2402.5124364694125;0.16027413097431015;2671.17913083845
5c8864ac;country;Kenny Chesney;Better As A Memory;https://www.last.fm/music/kenny%2bchesney;https://www.last.fm/music/kenny%2bchesney/_/better%2bas%2ba%2bmemory;LE_NWuYg7pk;0.322779748067907;-1.5309578045556218;1890.3751398685104;2278.489950857761;0.07341536322145098;1890.3751398685104
463f4552;country;Lady Gaga;Joanne;https://www.last.fm/music/lady%2bgaga;https://www.last.fm/music/lady%2bgaga/_/joanne;8ll04Zzw5UM;0.2496749062152173;-8.597951389965267;1596.0260161873255;1892.459066366759;0.07103378011841176;1596.0260161873255
b40865ad;country;Bob Dylan;Tonight I'll Be Staying Here with You;https://www.last.fm/music/bob%2bdylan;https://www.last.fm/music/bob%2bdylan/_/tonight%2bi%2527ll%2bbe%2bstaying%2bhere%2bwith%2byou;9ZhLGP5dF2k;0.38299397950085456;-1.9386645313527358;1585.0061050774468;1838.123480951504;0.07240703581452629;1585.0061050774468
00038ad9;country;Gary Allan;Nothing On But The Radio;https://www.last.fm/music/gary%2ballan;https://www.last.fm/music/gary%2ballan/_/nothing%2bon%2bbut%2bthe%2bradio;fhAzNjRsYI8;0.3767684137897185;1.5000084553908233;2182.796916705128;2277.109613564566;0.10516189132244304;2182.796916705128
fbf4b156;country;Ryan Adams;To Be Young (Is to Be Sad, Is to Be High);https://www.last.fm/music/ryan%2badams;https://www.last.fm/music/ryan%2badams/_/to%2bbe%2byoung%2b%2528is%2bto%2bbe%2bsad%252c%2bis%2bto%2bbe%2bhigh%2529;g_c1YM53Wwo;0.3981757430952096;1.7020453247029872;2279.4041383815697;2437.095075263183;0.10550913838120103;2279.4041383815697
f361697d;country;John Denver;Thank God I'm a Country Boy;https://www.last.fm/music/john%2bdenver;https://www.last.fm/music/john%2bdenver/_/thank%2bgod%2bi%2527m%2ba%2bcountry%2bboy;QRuCPS_-_IA;0.34168880065649604;-4.6916925592238945;2399.541553847511;2222.2974977126314;0.12823415735862434;2399.541553847511
0f697477;country;Dierks Bentley;Lot Of Leavin' Left To Do;https://www.last.fm/music/dierks%2bbentley;https://www.last.fm/music/dierks%2bbentley/_/lot%2bof%2bleavin%2527%2bleft%2bto%2bdo;0cN3OgjMDIs;0.4383061869450855;-0.5196992800788149;2247.1238882068124;2318.688321030151;0.10991093523269073;2247.1238882068124
75ba38f0;country;Merle Haggard;Okie from Muskogee;https://www.last.fm/music/merle%2bhaggard;https://www.last.fm/music/merle%2bhaggard/_/okie%2bfrom%2bmuskogee;D5K5l89mpV8;0.3683896328903177;-3.5631736106401815;1926.6539479575147;2027.4806619420856;0.096614350720716;1926.6539479575147
dc197269;country;Eagles;James Dean;https://www.last.fm/music/eagles;https://www.last.fm/music/eagles/_/james%2bdean;C9nIvPb1WQ8;0.3954132034647439;2.0952416941654084;2081.618711830181;2008.219943345454;0.12132096741773868;2081.618711830181
c8db870b;country;Johnny Cash;Home Of The Blues;https://www.last.fm/music/johnny%2bcash;https://www.last.fm/music/johnny%2bcash/_/home%2bof%2bthe%2bblues;h_A1s2BYRHU;0.31586928483676635;-0.3014761400217819;1778.8344817576601;2021.2113880168783;0.07839736003174255;1778.8344817576601
8395dd80;country;Johnny Cash;Understand Your Man;https://www.last.fm/music/johnny%2bcash;https://www.last.fm/music/johnny%2bcash/_/understand%2byour%2bman;ipjaLMd8TqM;0.3809313324237377;-2.440658729583128;1851.7809751100465;2107.099347677463;0.08123325582708073;1851.7809751100465
0f32fc06;country;Craig Morgan;International Harvester;https://www.last.fm/music/craig%2bmorgan;https://www.last.fm/music/craig%2bmorgan/_/international%2bharvester;ePjFAZKWKVo;0.3766294786853017;2.4977223361781347;2429.369356618257;2571.2098399556553;0.108477903643238;2429.369356618257
1badb972;country;Sheryl Crow;Run, Baby, Run;https://www.last.fm/music/sheryl%2bcrow;https://www.last.fm/music/sheryl%2bcrow/_/run%252c%2bbaby%252c%2brun;3CUr0bnDCfM;0.3588628446734776;-0.15649828757804835;1855.8415214642307;2110.3149899844034;0.08649294703915847;1855.8415214642307
eb2a8345;country;Wilco;I'll Fight;https://www.last.fm/music/wilco;https://www.last.fm/music/wilco/_/i%2527ll%2bfight;sifqGTzLGck;0.33507653578546465;2.460945221348801;1873.1625124631769;2115.755631402916;0.08385069654754694;1873.1625124631769
5a07fde8;country;Brad Paisley;Online;https://www.last.fm/music/brad%2bpaisley;https://www.last.fm/music/brad%2bpaisley/_/online;UE6iAjEv9dQ;0.4062371993741414;-4.37570650500185;2100.7661090989623;2104.6935100390288;0.11427089059710005;2100.7661090989623
f8168616;country;George Strait;Write This Down;https://www.last.fm/music/george%2bstrait;https://www.last.fm/music/george%2bstrait/_/write%2bthis%2bdown;RShoE41nSWI;0.3830299526716185;3.938923963635318;1914.5475635228631;2110.951061104371;0.09321162656784872;1914.5475635228631
a6a08bd0;country;Taylor Swift;Tied Together with a Smile;https://www.last.fm/music/taylor%2bswift;https://www.last.fm/music/taylor%2bswift/_/tied%2btogether%2bwith%2ba%2bsmile;HzTot2OZI0s;0.3137047139452466;2.8710117140056144;2191.5093325163307;2403.7695519695353;0.0998264588611239;2191.5093325163307
a7c64849;country;Ryan Adams;Firecracker;https://www.last.fm/music/ryan%2badams;https://www.last.fm/music/ryan%2badams/_/firecracker;1t1bYBYZfS0;0.37148289834824827;3.0054122679024107;2621.9751076228617;2816.7459963950346;0.13046199612987536;2621.9751076228617
95289587;country;Beck;Mutherfuker;https://www.last.fm/music/beck;https://www.last.fm/music/beck/_/mutherfuker;iJjniLS4tPM;0.4975329624874314;3.4156915468840103;2197.4951534119373;2056.0268116633993;0.13362501508481978;2197.4951534119373
12823219;country;Lady Gaga;Diamond Heart;https://www.last.fm/music/lady%2bgaga;https://www.last.fm/music/lady%2bgaga/_/diamond%2bheart;ZuXIExPNRbU;0.3748213876217344;4.064120874908536;1847.7575494300413;2123.214216045253;0.07779457579162617;1847.7575494300413
dffde32f;country;Taylor Swift;Mary's Song (Oh My My My);https://www.last.fm/music/taylor%2bswift;https://www.last.fm/music/taylor%2bswift/_/mary%2527s%2bsong%2b%2528oh%2bmy%2bmy%2bmy%2529;NlQbK-Vu37I;0.3449147545258425;1.2771305015543917;2700.6457883685075;2673.385266198979;0.12319300794258245;2700.6457883685075
c57b656c;country;Montgomery Gentry;My Town;https://www.last.fm/music/montgomery%2bgentry;https://www.last.fm/music/montgomery%2bgentry/_/my%2btown;qj9b3QqTOtY;0.4391679247463049;2.1000189682990364;2616.128050519452;2647.110440002329;0.12510472157762242;2616.128050519452
432dd3ed;country;Johnny Cash;Wanted Man;https://www.last.fm/music/johnny%2bcash;https://www.last.fm/music/johnny%2bcash/_/wanted%2bman;26k1-uttqbA;0.3775461784508388;0.9759690947048602;1782.7990134816428;1972.475235590992;0.07531214818019895;1782.7990134816428
72f0fd62;country;Shania Twain;Come on Over;https://www.last.fm/music/shania%2btwain;https://www.last.fm/music/shania%2btwain/_/come%2bon%2bover;D-TuGpDaQgA;0.34959840275113896;4.554816509725201;3028.305363146373;2744.9655385987776;0.14706850717764994;3028.305363146373
31c6796a;country;Taylor Swift;Today Was a Fairytale;https://www.last.fm/music/taylor%2bswift;https://www.last.fm/music/taylor%2bswift/_/today%2bwas%2ba%2bfairytale;s1JjxrvaxJM;0.3622062503934777;2.241377609859487;2257.8180816361605;2407.284263213377;0.1082301037434707;2257.8180816361605
6205c002;country;Taylor Swift;The Outside;https://www.last.fm/music/taylor%2bswift;https://www.last.fm/music/taylor%2bswift/_/the%2boutside;RDVycXCh2R0;0.3538625130162701;3.668067190672117;2855.7693960309643;2735.6479478916826;0.1407850798261855;2855.7693960309643
ba35bb94;country;Garth Brooks;If Tomorrow Never Comes;https://www.last.fm/music/garth%2bbrooks;https://www.last.fm/music/garth%2bbrooks/_/if%2btomorrow%2bnever%2bcomes;fY07-DCQ4EI;0.3036136556897318;-4.626800276323271;1502.441626221926;1796.6228095403806;0.06755208671712577;1502.441626221926
2f3dacf4;country;Eric Church;Guys Like Me;https://www.last.fm/music/eric%2bchurch;https://www.last.fm/music/eric%2bchurch/_/guys%2blike%2bme;Qk602Y66UgI;0.4296395816829804;-3.228639455805501;2648.2203142359563;2454.8137114467772;0.1400153964353298;2648.2203142359563
b34ef3d0;country;Garth Brooks;Callin' Baton Rouge;https://www.last.fm/music/garth%2bbrooks;https://www.last.fm/music/garth%2bbrooks/_/callin%2527%2bbaton%2brouge;iCdh11_2hJA;0.3512091042690902;2.0898662725837958;2177.428501582986;2310.065286581728;0.10905257890380897;2177.428501582986
e96aa7e9;country;Jason Aldean;Don't You Wanna Stay (with Kelly Clarkson);https://www.last.fm/music/jason%2baldean;https://www.last.fm/music/jason%2baldean/_/don%2527t%2byou%2bwanna%2bstay%2b%2528with%2bkelly%2bclarkson%2529;u54_VC7myLY;0.3285346790362305;-0.2183597242231872;2225.4104057254917;2445.580271614047;0.09690710398940494;2225.4104057254917
569b58c0;country;Uncle Kracker;Smile;https://www.last.fm/music/uncle%2bkracker;https://www.last.fm/music/uncle%2bkracker/_/smile;ffej15-Dgl0;0.3941420553816649;-3.2794635934595684;2706.768550818656;2565.115452769406;0.1396435001164183;2706.768550818656
919c1ed0;country;Kellie Pickler;Red High Heels;https://www.last.fm/music/kellie%2bpickler;https://www.last.fm/music/kellie%2bpickler/_/red%2bhigh%2bheels;-5Ri8GY57SI;0.34189768899748474;3.7247149690558286;2584.8140443970105;2594.2963397540275;0.12875449794519653;2584.8140443970105
177674da;country;Brooks & Dunn;Brand New Man;https://www.last.fm/music/brooks%2b%2526%2bdunn;https://www.last.fm/music/brooks%2b%2526%2bdunn/_/brand%2bnew%2bman;zR_477WqAE4;0.3674683577520714;1.7196689820515954;2247.2754298158347;2232.986290747004;0.11964188513139347;2247.2754298158347
7a9b4c7d;country;Lady Gaga;Dancin' In Circles;https://www.last.fm/music/lady%2bgaga;https://www.last.fm/music/lady%2bgaga/_/dancin%2527%2bin%2bcircles;vczKtKfrYgE;0.4482724511536035;1.1755225246742786;2673.21815403325;2694.757169332928;0.09817298331745854;2673.21815403325
a3a409a3;country;Marty Robbins;El Paso;https://www.last.fm/music/marty%2brobbins;https://www.last.fm/music/marty%2brobbins/_/el%2bpaso;-zBzZJd-nfw;0.3365306002979436;-0.3720317401482991;1692.5931962885913;1907.3482958578409;0.07585416689645284;1692.5931962885913
30844348;country;Bob Dylan;I Threw It All Away;https://www.last.fm/music/bob%2bdylan;https://www.last.fm/music/bob%2bdylan/_/i%2bthrew%2bit%2ball%2baway;8iruzIEQsL4;0.351698855953456;-4.839393522334864;1286.2403965539575;1627.8300566195812;0.04954290665643064;1286.2403965539575
78541cd8;country;The Decemberists;The Hazards of Love 4 (The Drowned);https://www.last.fm/music/the%2bdecemberists;https://www.last.fm/music/the%2bdecemberists/_/the%2bhazards%2bof%2blove%2b4%2b%2528the%2bdrowned%2529;bRLSaBZV1Eo;0.362639413463358;2.817577042995826;1758.2493684293502;2072.5092490199427;0.07509999243279919;1758.2493684293502
af17889d;country;Luke Bryan;You Make Me Want To;https://www.last.fm/music/luke%2bbryan;https://www.last.fm/music/luke%2bbryan/_/you%2bmake%2bme%2bwant%2bto;FHFPBeHu7HE;0.4225352022408308;6.859344337179519;2352.211178525677;2726.8623042190475;0.07750127502400045;2352.211178525677
a20e4874;country;Dixie Chicks;Goodbye Earl;https://www.last.fm/music/dixie%2bchicks;https://www.last.fm/music/dixie%2bchicks/_/goodbye%2bearl;Gw7gNf_9njs;0.3524277449547173;1.9560247994598712;1939.852625016455;2206.9706449624523;0.08884386041779553;1939.852625016455
49a48abe;country;Toby Keith;American Ride;https://www.last.fm/music/toby%2bkeith;https://www.last.fm/music/toby%2bkeith/_/american%2bride;zNDcAWNscg8;0.3911124217870274;-2.213010094463076;2601.1311088487178;2474.4981236420817;0.13749868376942648;2601.1311088487178
8972fa14;country;The Avett Brothers;Ten Thousand Words;https://www.last.fm/music/the%2bavett%2bbrothers;https://www.last.fm/music/the%2bavett%2bbrothers/_/ten%2bthousand%2bwords;IDNQgvGgB2o;0.2972064144751269;-5.363175662207394;1396.0198804094089;1804.3878515393421;0.06302285549460494;1396.0198804094089
e2656899;country;Johnny Cash;Rock Island Line;https://www.last.fm/music/johnny%2bcash;https://www.last.fm/music/johnny%2bcash/_/rock%2bisland%2bline;FX1BPItDcDo;0.3349595801123613;-8.294523704784604;1880.00957191228;2237.6385216287667;0.06616666666666668;1880.00957191228
25ea55c6;country;Wilco;We're Just Friends;https://www.last.fm/music/wilco;https://www.last.fm/music/wilco/_/we%2527re%2bjust%2bfriends;e6jN5hT3a_k;0.3195213029349056;-0.7862592119468665;1111.6145483202572;1462.3089813465388;0.05137596388702737;1111.6145483202572
13decfa2;country;Wilco;Say You Miss Me;https://www.last.fm/music/wilco;https://www.last.fm/music/wilco/_/say%2byou%2bmiss%2bme;329DrBH21mA;0.3542251018580173;2.8069837515148874;2028.9713293763184;2451.202608140952;0.07875046394678621;2028.9713293763184
ef42e777;country;Garth Brooks;Rodeo;https://www.last.fm/music/garth%2bbrooks;https://www.last.fm/music/garth%2bbrooks/_/rodeo;8MyNXBRl6kM;0.3204959100818172;0.2492026228392184;1921.2633005876453;2088.2354859961133;0.09040532535218926;1921.2633005876453
73d7fe3b;country;Carrie Underwood;I Told You So;https://www.last.fm/music/carrie%2bunderwood;https://www.last.fm/music/carrie%2bunderwood/_/i%2btold%2byou%2bso;SLrRtoieUnc;0.2895228768874381;3.2449787069421827;2095.1242784882907;2405.98398772614;0.09697292768761767;2095.1242784882907
cd96b794;country;John Mayer;Dear Marie;https://www.last.fm/music/john%2bmayer;https://www.last.fm/music/john%2bmayer/_/dear%2bmarie;s0zaNpics48;0.3433572251253921;-5.350755316034771;1218.8361038583114;1898.553100516743;0.03703772280396533;1218.8361038583114
5c854a35;country;Sugarland;Something More;https://www.last.fm/music/sugarland;https://www.last.fm/music/sugarland/_/something%2bmore;Gp5foT32tKM;0.3608068344309141;0.6048227697445021;2816.832325343608;2579.342458373153;0.14857311071126164;2816.832325343608
c2eeaaf8;country;Toby Keith;American Soldier;https://www.last.fm/music/toby%2bkeith;https://www.last.fm/music/toby%2bkeith/_/american%2bsoldier;DWrMeBR8W-c;0.366672700881169;-4.283735368555897;2449.544859898554;2384.6055221568868;0.12906783676442185;2449.544859898554
29501384;country;Craig Morgan;Little Bit of Life;https://www.last.fm/music/craig%2bmorgan;https://www.last.fm/music/craig%2bmorgan/_/little%2bbit%2bof%2blife;W8A6vJ7-ap4;0.3554757602464807;1.7191826233190892;2373.703116052638;2437.426227240789;0.11388179096306665;2373.703116052638
6b188047;country;Cake;Take It All Away;https://www.last.fm/music/cake;https://www.last.fm/music/cake/_/take%2bit%2ball%2baway;2duqRuW1SCo;0.4014026068385716;3.498526238983482;2321.261324717941;2510.9079484547988;0.0937080833577212;2321.261324717941
195d6409;country;Darius Rucker;Alright;https://www.last.fm/music/darius%2brucker;https://www.last.fm/music/darius%2brucker/_/alright;etr7UtnUflM;0.391224680398017;-0.8483691605515099;2316.5550142167745;2394.8003717617416;0.11623821522998685;2316.5550142167745
45ac3ee6;country;Neko Case;This Tornado Loves You;https://www.last.fm/music/neko%2bcase;https://www.last.fm/music/neko%2bcase/_/this%2btornado%2bloves%2byou;js2wh9saLZk;0.3050110207792171;-1.1674736461465027;2341.551995406496;2538.0191545900493;0.10285268778504214;2341.551995406496
ac894e30;country;Johnny Cash;Further On Up The Road;https://www.last.fm/music/johnny%2bcash;https://www.last.fm/music/johnny%2bcash/_/further%2bon%2bup%2bthe%2broad;W9wrBX6S1yM;0.3360987016944569;-0.540412328115136;1280.080377949902;1816.8641506199906;0.04753556380488288;1280.080377949902
e9962f21;country;Rascal Flatts;Here Comes Goodbye;https://www.last.fm/music/rascal%2bflatts;https://www.last.fm/music/rascal%2bflatts/_/here%2bcomes%2bgoodbye;HIczlV9bjpY;0.3091539691352095;1.0633042785453326;2006.6091799432666;2189.998662221345;0.0946322433406502;2006.6091799432666
d26c9f04;country;Creedence Clearwater Revival;Cross-Tie Walker;https://www.last.fm/music/creedence%2bclearwater%2brevival;https://www.last.fm/music/creedence%2bclearwater%2brevival/_/cross-tie%2bwalker;dr1UNLMKcwM;0.4052207023244119;3.854239091225401;2031.2521802459264;2320.8728678452194;0.08630069649439583;2031.2521802459264
b035cc89;country;Rascal Flatts;These Days;https://www.last.fm/music/rascal%2bflatts;https://www.last.fm/music/rascal%2bflatts/_/these%2bdays;2MTSBcvI9DI;0.3385614886639853;-0.8177519094304818;1970.222468184545;2222.0786224580256;0.0868536035476498;1970.222468184545
acfca4a5;country;Black Rebel Motorcycle Club;Sympathetic Noose;https://www.last.fm/music/black%2brebel%2bmotorcycle%2bclub;https://www.last.fm/music/black%2brebel%2bmotorcycle%2bclub/_/sympathetic%2bnoose;vqBNZJ44Mu0;0.4643698238351039;3.946544181957859;2838.2726683483174;2886.933846907324;0.11773974745754122;2838.2726683483174
8a44dcf9;country;Johnny Cash;Thirteen;https://www.last.fm/music/johnny%2bcash;https://www.last.fm/music/johnny%2bcash/_/thirteen;W2apXO0RXYo;0.3220229085616789;-4.2253336475121746;1140.6232768337527;1643.2719835864127;0.04016822616451162;1140.6232768337527
c91853b2;country;M. Ward;Fisher of Men;https://www.last.fm/music/m.%2bward;https://www.last.fm/music/m.%2bward/_/fisher%2bof%2bmen;OCuomohWdE0;0.4215088593510596;3.858259873808687;1977.9206136721853;1977.581727999261;0.1116292572572874;1977.9206136721853
28fcaf2d;country;Montgomery Gentry;Speed;https://www.last.fm/music/montgomery%2bgentry;https://www.last.fm/music/montgomery%2bgentry/_/speed;2-S-PaMWhwI;0.4002748664536743;2.149443169073548;2276.5415947413144;2553.955191252413;0.0898180509868421;2276.5415947413144
7ba75a47;country;John Mayer;If I Ever Get Around to Living;https://www.last.fm/music/john%2bmayer;https://www.last.fm/music/john%2bmayer/_/if%2bi%2bever%2bget%2baround%2bto%2bliving;746em_RsoGc;0.3932167666006899;-3.044878035740465;2012.8689573604647;2183.6165280983373;0.09250623473127036;2012.8689573604647
6dad06ad;country;Luke Bryan;All My Friends Say;https://www.last.fm/music/luke%2bbryan;https://www.last.fm/music/luke%2bbryan/_/all%2bmy%2bfriends%2bsay;NOoNcDkJhsI;0.4431966599397941;-1.5081305232296995;2784.9163401486644;2706.2528581562874;0.13542387292312935;2784.9163401486644
b7346944;country;Lady Antebellum;We Owned the Night;https://www.last.fm/music/lady%2bantebellum;https://www.last.fm/music/lady%2bantebellum/_/we%2bowned%2bthe%2bnight;Dyg7lZ8KLEc;0.3422108315201457;-1.679447204337857;2036.8149080406704;2362.7583209972154;0.08523206330793406;2036.8149080406704
d418d4d5;country;Gary Allan;Life Ain't Always Beautiful;https://www.last.fm/music/gary%2ballan;https://www.last.fm/music/gary%2ballan/_/life%2bain%2527t%2balways%2bbeautiful;0VDNMtn0t2A;0.3582698069747293;-1.814093833456469;1709.2814352114954;1878.057048270776;0.0799373573665216;1709.2814352114954
80d715bf;country;Jake Bugg;Note to Self;https://www.last.fm/music/jake%2bbugg;https://www.last.fm/music/jake%2bbugg/_/note%2bto%2bself;GLR8rrdZl1o;0.3383862431826778;0.6227254233044274;1632.6464773453913;2012.8901849910635;0.05815128363867461;1632.6464773453913
f1ff3240;country;Alison Krauss;When You Say Nothing At All;https://www.last.fm/music/alison%2bkrauss;https://www.last.fm/music/alison%2bkrauss/_/when%2byou%2bsay%2bnothing%2bat%2ball;1SCOimBo5tg;0.29534483370321085;-7.079169828923448;1647.5182948956306;2180.798189160357;0.05863092924956954;1647.5182948956306
e80f296a;country;Eric Church;Drink in My Hand;https://www.last.fm/music/eric%2bchurch;https://www.last.fm/music/eric%2bchurch/_/drink%2bin%2bmy%2bhand;bzk3V6fOL3U;0.4286030642077452;5.336434120632611;2630.689624058581;2425.862924406373;0.1397176842282846;2630.689624058581
d22ef003;country;Johnny Cash;The Beast In Me;https://www.last.fm/music/johnny%2bcash;https://www.last.fm/music/johnny%2bcash/_/the%2bbeast%2bin%2bme;T8tGCVavS5s;0.2696019661409079;-5.548531001953787;1004.1943327873483;1479.7450102731884;0.03772130322823522;1004.1943327873483
a05368a3;country;George Strait;Troubadour;https://www.last.fm/music/george%2bstrait;https://www.last.fm/music/george%2bstrait/_/troubadour;9jJf-p6RYvo;0.3711153281267259;-1.307524654342764;1908.5676777702915;2213.8758307886346;0.08380456411185526;1908.5676777702915
e62142a8;country;Johnny Cash;Busted;https://www.last.fm/music/johnny%2bcash;https://www.last.fm/music/johnny%2bcash/_/busted;-yEAv56kC1k;0.364302917995765;-3.4780269968046027;1728.573467374751;1891.072241535604;0.08068088680450812;1728.573467374751
281e12ce;country;Sugarland;Settlin';https://www.last.fm/music/sugarland;https://www.last.fm/music/sugarland/_/settlin%2527;BEJh-aMMpJ0;0.3742918944741652;2.5000025646905177;2729.906363670336;2493.129115459401;0.1525744292371554;2729.906363670336
fe9b5f21;country;Taylor Swift;Crazier;https://www.last.fm/music/taylor%2bswift;https://www.last.fm/music/taylor%2bswift/_/crazier;B0p4Lv0t124;0.32955843850174954;3.5076063467145384;2535.4140108571514;2407.2220837665345;0.14262128473476635;2535.4140108571514
d03dc1e2;country;Billy Currington;That's How Country Boys Roll;https://www.last.fm/music/billy%2bcurrington;https://www.last.fm/music/billy%2bcurrington/_/that%2527s%2bhow%2bcountry%2bboys%2broll;xfHVXx11P8s;0.4101770571152261;0.7817559478671976;2553.582424034062;2546.94286134524;0.12446370458858405;2553.582424034062
41a9d244;country;Keith Urban;Better Life;https://www.last.fm/music/keith%2burban;https://www.last.fm/music/keith%2burban/_/better%2blife;z3xtfNDoO3s;0.4023230375234028;-3.373780258896527;2549.9225160098194;2599.1798930362093;0.12782421760514362;2549.9225160098194
63a29f08;country;Taylor Swift;Untouchable;https://www.last.fm/music/taylor%2bswift;https://www.last.fm/music/taylor%2bswift/_/untouchable;Lh2Z5EvURVU;0.3451716830052384;4.228578200610647;1989.611721695024;2406.417366573371;0.07978245840196152;1989.611721695024
505a3c19;country;Rilo Kiley;15;https://www.last.fm/music/rilo%2bkiley;https://www.last.fm/music/rilo%2bkiley/_/15;FaU6X7xdfrk;0.3465443038577841;5.537829921108743;2178.719116355659;2458.6226496217164;0.0844089933408597;2178.719116355659
29eb9592;country;Glen Campbell;Rhinestone Cowboy;https://www.last.fm/music/glen%2bcampbell;https://www.last.fm/music/glen%2bcampbell/_/rhinestone%2bcowboy;8kAU3B9Pi_U;0.34874424519363434;-6.4706611796387685;954.0421018863893;1016.7156617875238;0.056939471925642735;954.0421018863893
f2aa768c;country;Brad Paisley;Letter to Me;https://www.last.fm/music/brad%2bpaisley;https://www.last.fm/music/brad%2bpaisley/_/letter%2bto%2bme;RQ3bn7V0zdU;0.3273908962405473;0.7264113797830714;1474.2251002265373;1845.6558634207224;0.06397520923298894;1474.2251002265373
ac84111f;country;Montgomery Gentry;Lucky Man;https://www.last.fm/music/montgomery%2bgentry;https://www.last.fm/music/montgomery%2bgentry/_/lucky%2bman;K0iEVjXTkpY;0.3727314448932509;0.9593956664268348;2144.0222191540843;2268.484864396221;0.1088955926234545;2144.0222191540843
6d417fc4;country;Cake;Carbon Monoxide;https://www.last.fm/music/cake;https://www.last.fm/music/cake/_/carbon%2bmonoxide;K3DRkVjuqmc;0.4092501512043354;4.408819480095612;2399.49511610265;2533.377604038309;0.10589289539723344;2399.49511610265
2c56f17d;country;Alan Jackson;Don't Rock the Jukebox;https://www.last.fm/music/alan%2bjackson;https://www.last.fm/music/alan%2bjackson/_/don%2527t%2brock%2bthe%2bjukebox;QKS21a8IzWM;0.3786299698763621;2.5581921655090882;2292.2794114170692;2362.4850170191344;0.10964616445518904;2292.2794114170692
430b0236;country;Alan Jackson;Gone Country;https://www.last.fm/music/alan%2bjackson;https://www.last.fm/music/alan%2bjackson/_/gone%2bcountry;rc85j_7N1Zk;0.3836064345047202;3.271458489607647;2471.836505057656;2529.363095869507;0.1179861719895948;2471.836505057656
5044b159;country;Gloriana;How Far Do You Wanna Go?;https://www.last.fm/music/gloriana;https://www.last.fm/music/gloriana/_/how%2bfar%2bdo%2byou%2bwanna%2bgo%253f;qhEHjlsRQH4;0.4328351765207973;5.161121700508988;2643.898163765481;2577.870577610888;0.13588352696322067;2643.898163765481
9f389ac2;country;Luke Bryan;I'll Stay Me;https://www.last.fm/music/luke%2bbryan;https://www.last.fm/music/luke%2bbryan/_/i%2527ll%2bstay%2bme;tDQdqoTP2RU;0.3976523403464233;4.533968782234173;2437.8793133412;2634.0750575113284;0.09751653004065296;2437.8793133412
1dc097ae;country;Montgomery Gentry;Roll with Me;https://www.last.fm/music/montgomery%2bgentry;https://www.last.fm/music/montgomery%2bgentry/_/roll%2bwith%2bme;XoPg1EG2AKk;0.3829050963798109;3.167824251292761;2209.33292359953;2450.3615018125315;0.08773267892162986;2209.33292359953
